时间,外环频率,内环频率,遥控滚转,遥控俯仰,遥控偏航,遥控x,遥控y,遥控z,姿态x,姿态y,姿态z,q0,q1,q2,q3,外环输出x,外环输出y,外环输出z,力x,力y,力z,力矩x,力矩y,力矩z,--,电机1,电机2,电机3,电机4,电机5,电机6,电机7,电机8,
1.48829E+12,37.08HZ ,185.42HZ ,-14,-3,70,-1,0,16,28.48,-31.59,14.78,-0.92,-0.27,0.23,-0.19,-0.37,0.55,0.82,7.56,6.97,12.31,-0.53,-0.07,0.07,,1534,1539,1099,1759,1739,1217,1440,1539,endOfFrame
1.48829E+12,37.11HZ ,185.53HZ ,-6,-3,70,-1,0,15,26.33,-32.88,23.7,-0.91,-0.28,0.23,-0.22,-0.26,0.61,0.71,7.33,6.48,11.42,-0.13,0.13,0.2,,1525,1490,1156,1763,1707,1205,1490,1528,endOfFrame
1.48829E+12,37.06HZ ,185.31HZ ,-4,2,65,-1,0,14,27.72,-27.14,25.63,-0.9,-0.27,0.2,-0.26,-0.36,0.61,0.48,6.35,6.03,10.98,-0.32,-0.02,0.39,,1559,1490,1138,1746,1680,1260,1490,1514,endOfFrame
1.48829E+12,37.13HZ ,185.64HZ ,-4,2,65,-1,0,13,27.24,-25.59,24.69,-0.91,-0.28,0.16,-0.26,-0.37,0.57,0.56,4.76,6.05,10.52,-0.02,0.39,0.3,,1542,1452,1199,1737,1618,1227,1513,1577,endOfFrame
1.48829E+12,37.23HZ ,186.17HZ ,-3,0,65,-1,0,13,27.03,-25.9,23.79,-0.92,-0.27,0.17,-0.25,-0.32,0.56,0.58,4.97,5.82,10.56,-0.26,0.28,0.3,,1542,1490,1175,1737,1629,1256,1490,1568,endOfFrame
1.48829E+12,37.30HZ ,186.50HZ ,-3,0,61,-1,0,12,29.14,-23.62,25.65,-0.91,-0.28,0.14,-0.26,-0.38,0.52,0.5,4.06,5.74,9.78,-0.46,0.28,0.22,,1537,1490,1177,1710,1603,1287,1461,1585,endOfFrame
1.48829E+12,37.44HZ ,187.22HZ ,-3,0,55,-1,0,12,33.72,-22.02,26.53,-0.9,-0.31,0.12,-0.27,-0.49,0.48,0.37,3.69,6.55,9.41,-0.66,0.01,0.17,,1561,1555,1145,1669,1612,1302,1448,1573,endOfFrame
1.48829E+12,37.32HZ ,186.61HZ ,74,0,45,0,0,13,38.55,-19.7,27.63,-0.89,-0.35,0.09,-0.28,0.85,0.45,-0.22,4.52,7.39,9.69,-0.15,0.2,0.29,,1556,1490,1170,1698,1613,1231,1528,1563,endOfFrame
1.48829E+12,37.33HZ ,186.63HZ ,80,-6,41,0,0,14,53.62,-12.24,20.31,-0.87,-0.44,0.02,-0.22,0.65,0.29,0.07,3.17,10.69,8.47,-0.34,0.47,0.59,,1572,1566,1098,1694,1501,1227,1610,1596,endOfFrame
1.48829E+12,37.18HZ ,185.88HZ ,16,-1,44,0,0,13,66.31,-7.31,13.56,-0.83,-0.55,-0.01,-0.13,-0.84,0.41,0.36,1.67,11.78,5.26,-0.48,0.17,0.31,,1567,1665,1127,1571,1481,1259,1623,1581,endOfFrame
1.48829E+12,37.38HZ ,186.88HZ ,0,-1,44,0,0,13,57.62,-7.9,11.31,-0.87,-0.48,0.01,-0.12,-0.88,0.37,0.44,1.79,10.88,6.9,0.24,0.59,0.45,,1569,1532,1195,1633,1481,1180,1679,1609,endOfFrame
1.48829E+12,37.33HZ ,186.67HZ ,-8,-1,44,0,0,14,50.31,-8.84,-1.62,-0.9,-0.44,0.04,-0.08,-0.89,0.34,0.55,1.94,10.85,8.64,-0.38,0.81,0.95,,1587,1529,1078,1735,1418,1249,1636,1632,endOfFrame
1.48829E+12,37.22HZ ,186.08HZ ,-1,-1,44,0,-1,15,47.13,-8.92,-8.1,-0.9,-0.41,0.11,0.04,-0.69,0.49,0.75,2.65,10.67,10.27,0.12,-0.28,0.29,,1670,1535,1125,1600,1625,1158,1586,1566,endOfFrame
1.48829E+12,36.99HZ ,184.96HZ ,-7,18,60,0,0,16,36.49,-5.38,3.15,-0.94,-0.34,0.05,-0.02,-0.9,0.69,0.97,1.71,10.31,12.13,-0.1,0.25,0.15,,1642,1517,1113,1658,1586,1142,1532,1675,endOfFrame
1.48829E+12,36.86HZ ,184.29HZ ,-11,41,70,0,0,16,28,-6.64,7.9,-0.96,-0.27,0.03,-0.07,-0.85,0.84,0.88,1.63,8.08,13.71,-0.03,0.19,0.17,,1664,1447,1137,1683,1623,1159,1490,1677,endOfFrame
1.48829E+12,36.99HZ ,184.97HZ ,-19,52,67,0,0,16,19.96,-3.63,16.91,-0.97,-0.19,0.02,-0.13,-1.04,0.93,0.9,1.47,5.96,14.78,-0.43,-0.07,0.14,,1683,1442,1118,1687,1663,1229,1373,1671,endOfFrame
1.48829E+12,36.97HZ ,184.87HZ ,-13,52,62,0,0,16,16.17,6.22,27.19,-0.97,-0.14,-0.06,-0.21,-0.73,0.8,0.55,-0.85,4.57,15.32,-0.33,-0.25,0.06,,1741,1398,1159,1632,1660,1247,1328,1699,endOfFrame
1.48829E+12,37.03HZ ,185.16HZ ,-3,29,46,0,0,16,13.99,6.03,29.94,-0.96,-0.11,-0.09,-0.25,-0.31,0.19,0.19,-1.88,4.09,15.35,-0.18,0.28,0.26,,1723,1340,1187,1680,1581,1246,1357,1751,endOfFrame
1.48829E+12,36.99HZ ,184.96HZ ,0,15,42,0,0,15,15.02,12.83,29.47,-0.96,-0.09,-0.12,-0.24,-0.31,0.17,0.18,-2.91,3.59,14.27,-0.7,-0.52,0.16,,1784,1421,1150,1576,1622,1341,1277,1694,endOfFrame
1.48829E+12,36.95HZ ,184.75HZ ,0,23,42,0,0,16,21.69,17.29,32.83,-0.94,-0.13,-0.2,-0.25,-0.42,0.12,0.13,-4.81,5.58,14.21,-0.26,-0.02,0.12,,1787,1395,1183,1564,1542,1255,1359,1779,endOfFrame
1.48829E+12,37.39HZ ,186.95HZ ,0,0,36,0,0,16,21.91,21.22,29.86,-0.94,-0.14,-0.22,-0.22,-0.43,-0.31,0.25,-5.75,5.61,13.84,-0.32,-0.49,0.58,,1879,1381,1140,1531,1531,1316,1375,1712,endOfFrame
1.48829E+12,37.42HZ ,187.11HZ ,-7,-4,54,0,0,16,21.95,26.17,27.49,-0.94,-0.13,-0.25,-0.19,-0.61,-0.54,0.52,-6.79,5.42,13.43,-0.38,-0.26,0.25,,1843,1402,1178,1508,1507,1306,1348,1774,endOfFrame
1.48829E+12,36.88HZ ,184.40HZ ,-29,-55,65,0,0,14,22.07,22.31,30.42,-0.94,-0.13,-0.25,-0.2,-0.41,-1.35,0.59,-5.94,4.77,11.75,-0.37,-0.27,0.12,,1793,1426,1219,1476,1514,1326,1354,1741,endOfFrame
1.48829E+12,37.03HZ ,185.13HZ ,-14,-55,51,0,-1,15,22.06,10.02,29.51,-0.95,-0.15,-0.18,-0.23,-0.36,-1.14,0.35,-4.53,4.56,13.59,-0.04,0.19,-0.03,,1743,1369,1248,1571,1540,1241,1367,1786,endOfFrame
1.48829E+12,36.96HZ ,184.78HZ ,-1,-42,51,-1,-1,16,22.85,-2.55,25.29,-0.95,-0.19,-0.05,-0.23,-0.26,-0.56,0.49,-1.48,5.75,14.93,0.02,0.01,0.32,,1755,1361,1169,1645,1602,1211,1412,1710,endOfFrame
1.48829E+12,36.89HZ ,184.46HZ ,-1,-14,42,0,0,16,24.1,-3,25.65,-0.95,-0.2,-0.01,-0.22,-0.36,-0.11,0.32,1.14,6.24,14.69,-0.35,-0.35,0.07,,1714,1451,1121,1643,1689,1221,1373,1652,endOfFrame
1.48829E+12,37.08HZ ,185.38HZ ,-1,-10,42,0,-1,17,26.15,2.19,26.37,-0.95,-0.22,-0.06,-0.22,-0.45,-0.13,0.3,-0.75,6.79,15.6,-0.32,-0.21,0.51,,1783,1401,1083,1663,1619,1233,1400,1683,endOfFrame
1.48829E+12,37.06HZ ,185.29HZ ,-10,-14,42,0,-1,17,21.83,6.72,20.25,-0.96,-0.18,-0.09,-0.17,-0.66,-0.37,0.36,-2.18,5.57,15.95,-0.46,-0.09,0.46,,1789,1381,1100,1660,1591,1265,1352,1727,endOfFrame
1.48829E+12,36.93HZ ,184.66HZ ,-21,-26,49,0,-1,17,23.77,9.06,19.06,-0.97,-0.18,-0.1,-0.14,-0.62,-0.57,0.53,-2.87,5.69,15.79,-0.35,-0.42,0.1,,1810,1406,1132,1582,1638,1240,1329,1729,endOfFrame
1.48829E+12,36.98HZ ,184.88HZ ,0,-42,45,0,-1,17,27.94,6.32,21.43,-0.95,-0.22,-0.11,-0.17,-0.27,-0.66,0.61,-2.53,6.98,15.33,-0.33,-0.09,0.39,,1791,1406,1103,1630,1577,1231,1392,1735,endOfFrame
1.48829E+12,37.11HZ ,185.57HZ ,-13,-52,41,0,-1,16,31.43,1.74,17.1,-0.95,-0.26,-0.06,-0.14,-0.49,-0.82,0.51,-0.93,7.45,14.17,-0.37,0.05,0.13,,1715,1457,1121,1638,1593,1211,1405,1726,endOfFrame
1.48829E+12,37.01HZ ,185.04HZ ,-26,-40,78,-1,-1,16,33.96,-2.13,13.61,-0.95,-0.29,-0.02,-0.12,-0.53,-0.38,1.35,-0.67,8.35,13.72,-0.17,0.13,0.59,,1740,1425,1097,1668,1551,1211,1490,1688,endOfFrame
1.48829E+12,36.81HZ ,184.06HZ ,-26,-3,96,0,-1,16,30.43,-5.95,13.48,-0.95,-0.29,0.01,-0.11,-0.66,0.1,1.33,1.02,7.98,13.88,-0.16,-0.08,0.48,,1722,1437,1098,1673,1615,1204,1490,1644,endOfFrame
1.48829E+12,36.92HZ ,184.62HZ ,-30,-3,99,0,-1,16,23.64,-8.77,23.13,-0.96,-0.23,0.03,-0.17,-0.62,-0.03,1.22,1.76,6.02,14.76,-0.32,0.12,0.17,,1664,1426,1130,1710,1649,1213,1394,1680,endOfFrame
1.48829E+12,36.89HZ ,184.47HZ ,-26,-14,80,0,-1,16,23.78,-13.96,33.44,-0.94,-0.22,0.04,-0.27,-0.48,-0.21,0.72,2.74,5.54,14.79,-0.34,-0.2,0.09,,1669,1438,1129,1693,1708,1220,1373,1634,endOfFrame
1.48829E+12,37.02HZ ,185.08HZ ,-33,-7,80,0,-1,16,23.46,-14.69,37.41,-0.91,-0.23,0.06,-0.33,-0.91,0.1,0.74,3.61,5.49,14.63,-0.43,0,0.47,,1656,1420,1096,1758,1671,1251,1402,1610,endOfFrame
1.48829E+12,37.14HZ ,185.68HZ ,-33,-3,86,0,-1,16,20.95,-13.04,37.31,-0.92,-0.22,0.05,-0.33,-0.81,0.02,0.87,3.06,5.22,14.85,-0.31,-0.07,0.24,,1661,1416,1129,1725,1693,1228,1385,1629,endOfFrame
1.48829E+12,36.98HZ ,184.92HZ ,-37,2,86,0,-1,16,16.56,-15.56,40.74,-0.92,-0.19,0.07,-0.35,-0.76,0.13,0.82,3.38,4.04,15.14,-0.22,0.28,0.02,,1605,1389,1178,1758,1691,1211,1364,1669,endOfFrame
1.48829E+12,37.06HZ ,185.28HZ ,-23,0,78,0,-1,16,12.33,-16.79,47.8,-0.9,-0.16,0.09,-0.4,-0.56,0.2,0.43,3.93,2.89,15.27,-0.25,-0.12,-0.04,,1626,1387,1186,1732,1752,1237,1325,1621,endOfFrame
1.48829E+12,36.94HZ ,184.71HZ ,-27,-7,73,0,-1,15,10.41,-16,50.7,-0.89,-0.14,0.09,-0.43,-0.55,0.1,0.4,3.44,1.99,14.5,-0.5,-0.16,0.24,,1638,1385,1168,1740,1714,1313,1310,1597,endOfFrame
1.48829E+12,36.96HZ ,184.80HZ ,-16,-3,65,0,-1,16,9.88,-16.56,51.23,-0.88,-0.14,0.09,-0.44,-0.41,0.22,0.25,3.81,2.16,15.43,-0.06,0.07,0,,1615,1344,1219,1752,1739,1227,1336,1633,endOfFrame
1.48829E+12,36.96HZ ,184.82HZ ,-17,-3,65,0,-1,16,9.62,-16.05,52.1,-0.88,-0.14,0.09,-0.44,-0.42,0.21,0.23,3.68,2,15.48,-0.53,0.06,0.27,,1625,1368,1155,1782,1707,1297,1304,1627,endOfFrame
1.48829E+12,36.95HZ ,184.77HZ ,-19,-3,65,0,-1,16,11.69,-15.22,51.67,-0.88,-0.15,0.08,-0.44,-0.49,0.2,0.24,3.47,2.55,15.45,-0.25,-0.15,0.19,,1655,1361,1174,1740,1735,1261,1330,1610,endOfFrame
1.48829E+12,36.84HZ ,184.21HZ ,-26,16,74,0,-1,16,10.89,-13.64,51.26,-0.89,-0.14,0.07,-0.44,-0.7,0.53,0.56,3.01,2.36,15.57,-0.33,0.21,0.31,,1635,1343,1171,1782,1682,1272,1333,1648,endOfFrame
1.48829E+12,36.83HZ ,184.14HZ ,-34,13,74,0,-1,15,8.25,-11.24,52.32,-0.89,-0.12,0.06,-0.44,-0.72,0.34,0.48,2.5,1.93,14.7,-0.28,0.01,0.1,,1636,1360,1208,1725,1700,1279,1319,1638,endOfFrame
1.48829E+12,36.90HZ ,184.49HZ ,-34,-1,70,0,-1,16,5.78,-10.5,54.85,-0.88,-0.09,0.06,-0.46,-0.66,0.09,0.31,2.12,1.19,15.85,-0.49,-0.08,0.11,,1658,1352,1184,1736,1714,1303,1265,1654,endOfFrame
1.48829E+12,36.93HZ ,184.65HZ ,-24,-13,70,0,-1,17,4,-10.38,55.45,-0.88,-0.08,0.06,-0.47,-0.32,-0.16,0.24,2.28,0.83,16.86,-0.33,-0.19,0.14,,1685,1317,1187,1741,1745,1284,1260,1645,endOfFrame
1.48829E+12,36.97HZ ,184.84HZ ,-24,-13,70,0,0,17,3.68,-10.32,54.64,-0.88,-0.07,0.06,-0.46,-0.42,-0.09,0.25,3.01,1.01,16.7,-0.3,-0.01,0.2,,1658,1314,1187,1772,1735,1275,1282,1642,endOfFrame
1.48829E+12,36.88HZ ,184.41HZ ,-14,-20,67,0,-1,17,4.92,-10.32,54.76,-0.88,-0.08,0.06,-0.46,-0.18,-0.17,0.21,2.24,0.8,16.86,0.05,0.01,0.14,,1676,1273,1231,1750,1735,1242,1303,1655,endOfFrame
1.48829E+12,36.86HZ ,184.28HZ ,-14,-29,62,0,-1,17,7.23,-11.55,53.89,-0.88,-0.09,0.06,-0.46,-0.31,-0.33,0.1,2.33,1.33,16.82,-0.35,-0.01,0.06,,1661,1331,1187,1751,1731,1267,1267,1670,endOfFrame
1.48829E+12,36.91HZ ,184.54HZ ,-19,-43,58,0,-1,17,10.02,-15.57,51.11,-0.88,-0.13,0.08,-0.44,-0.43,-0.49,0.06,3.55,2.19,16.51,-0.05,-0.07,0.07,,1654,1326,1198,1752,1758,1221,1323,1633,endOfFrame
1.48829E+12,37.03HZ ,185.15HZ ,-34,-27,67,0,0,17,12.22,-18.29,46.76,-0.89,-0.15,0.1,-0.41,-0.76,-0.07,0.25,5.27,3.25,15.84,-0.45,-0.04,0.34,,1625,1383,1119,1803,1742,1262,1341,1590,endOfFrame
1.48829E+12,37.05HZ ,185.23HZ ,-53,-26,84,0,0,16,12.29,-20.19,43.49,-0.9,-0.16,0.12,-0.38,-0.79,-0.31,0.56,5.45,3.26,14.69,-0.3,-0.1,0.28,,1612,1390,1152,1776,1744,1257,1366,1567,endOfFrame
1.48829E+12,37.06HZ ,185.28HZ ,-49,-23,83,0,-1,16,7.33,-23.83,44.99,-0.9,-0.14,0.16,-0.39,-0.61,-0.19,0.69,5.75,1.26,14.91,-0.15,0.19,0.33,,1577,1326,1204,1823,1734,1270,1355,1576,endOfFrame
1.48829E+12,36.90HZ ,184.51HZ ,-53,-8,97,0,-1,17,2.07,-25.93,48.55,-0.89,-0.11,0.2,-0.4,-0.62,-0.08,0.83,6.81,-0.09,15.61,-0.1,-0.16,0.12,,1583,1317,1224,1807,1822,1270,1306,1537,endOfFrame
1.48829E+12,37.06HZ ,185.28HZ ,-29,-3,97,0,-1,17,-2.05,-24.71,55.89,-0.88,-0.1,0.2,-0.43,-0.3,0.16,0.75,6.62,-0.61,15.68,-0.27,-0.07,0,,1562,1328,1228,1812,1816,1286,1271,1562,endOfFrame
1.48829E+12,36.94HZ ,184.68HZ ,-42,2,107,0,-1,17,-3.92,-21.14,63.31,-0.85,-0.07,0.19,-0.49,-0.51,0,0.89,5.8,-1.47,15.95,-0.31,-0.17,0.28,,1606,1292,1217,1816,1798,1329,1260,1547,endOfFrame
1.48829E+12,36.85HZ ,184.27HZ ,-50,2,100,0,-1,17,-6.88,-17.01,70.6,-0.82,-0.05,0.16,-0.54,-0.7,0.01,0.67,4.53,-1.88,16.31,-0.16,-0.04,0.06,,1607,1270,1261,1792,1789,1303,1245,1598,endOfFrame
1.48829E+12,36.76HZ ,183.80HZ ,-60,-14,97,0,-1,16,-11.86,-14.65,76.71,-0.79,-0.01,0.16,-0.59,-0.85,-0.21,0.2,3.27,-3,15.41,-0.3,-0.25,-0.04,,1622,1282,1288,1738,1783,1354,1203,1594,endOfFrame
1.48829E+12,36.92HZ ,184.61HZ ,-47,-29,88,0,-1,16,-13.14,-14.1,79.15,-0.77,0.01,0.17,-0.62,-0.43,-0.3,0.02,2.85,-3.84,15.31,-0.2,-0.15,-0.06,,1616,1256,1320,1739,1773,1360,1197,1605,endOfFrame
1.48829E+12,36.52HZ ,182.62HZ ,-13,-20,88,0,-1,17,-12.36,-15.41,78.94,-0.77,0,0.17,-0.62,0.04,-0.11,0.13,3.54,-3.78,16.23,0.06,-0.13,0.15,,1637,1205,1314,1774,1787,1331,1233,1584,endOfFrame
1.48829E+12,36.91HZ ,184.57HZ ,-17,-20,86,0,-1,17,-9.06,-13.93,79.6,-0.77,-0.01,0.15,-0.62,-0.09,-0.12,0.09,3.26,-3.1,16.43,-0.19,-0.2,0.02,,1638,1250,1284,1759,1791,1335,1204,1606,endOfFrame
1.48829E+12,36.87HZ ,184.34HZ ,-10,-30,86,0,-1,17,-7.73,-13.84,80.04,-0.76,-0.03,0.13,-0.63,0.13,-0.39,0.07,3.11,-2.4,16.57,0.14,-0.01,0.1,,1642,1217,1301,1770,1771,1289,1258,1618,endOfFrame
1.48829E+12,36.79HZ ,183.95HZ ,-17,-23,81,0,-1,16,-6.76,-13.94,79.19,-0.77,-0.03,0.13,-0.63,-0.16,-0.16,-0.01,2.92,-2.19,15.61,-0.27,-0.04,0.09,,1624,1275,1271,1760,1746,1339,1232,1618,endOfFrame
1.48829E+12,36.92HZ ,184.60HZ ,-17,-23,81,0,-1,16,-1.26,-11.98,76.43,-0.78,-0.05,0.09,-0.62,-0.19,-0.19,-0.03,2.44,-0.71,15.83,-0.01,-0.21,0.08,,1667,1276,1264,1723,1757,1290,1274,1614,endOfFrame
1.48829E+12,36.79HZ ,183.97HZ ,-13,-32,77,0,-1,16,-1.14,-12.61,74.82,-0.79,-0.06,0.09,-0.6,-0.21,-0.34,-0.08,2.48,-0.55,15.83,-0.05,0.07,0.01,,1633,1280,1270,1746,1733,1278,1276,1648,endOfFrame
1.48829E+12,36.73HZ ,183.64HZ ,-17,-46,78,0,-1,16,0.08,-15.63,72.33,-0.8,-0.08,0.11,-0.59,-0.22,-0.46,0.09,3.37,-0.3,15.67,-0.27,-0.03,0.28,,1640,1297,1218,1775,1731,1316,1282,1606,endOfFrame
1.48829E+12,36.90HZ ,184.49HZ ,-17,-42,78,0,-1,16,4.23,-18.23,68.57,-0.81,-0.12,0.11,-0.56,-0.28,-0.42,0.09,4.13,0.76,15.34,-0.23,-0.08,0.21,,1627,1326,1208,1768,1746,1289,1308,1593,endOfFrame
1.48829E+12,36.94HZ ,184.70HZ ,-21,-37,83,0,-1,16,4.3,-20.26,66.25,-0.82,-0.13,0.12,-0.55,-0.39,-0.27,0.17,4.44,0.81,15.38,-0.15,-0.01,0.16,,1613,1323,1218,1776,1751,1272,1315,1597,endOfFrame
1.48829E+12,36.97HZ ,184.85HZ ,-29,-7,101,0,0,16,5.5,-21.68,65.12,-0.82,-0.13,0.13,-0.53,-0.44,0.25,0.78,5.71,1.33,14.88,-0.26,0.14,0.33,,1581,1340,1189,1820,1735,1283,1343,1574,endOfFrame
1.48829E+12,37.11HZ ,185.56HZ ,-45,0,122,0,0,16,2.54,-19.75,68.94,-0.82,-0.13,0.13,-0.55,-0.62,-0.09,0.99,5.68,1.16,14.91,-0.3,-0.27,0.16,,1608,1364,1190,1768,1788,1288,1312,1547,endOfFrame
1.48829E+12,37.20HZ ,185.98HZ ,-49,0,119,0,0,16,-3.12,-16.23,77.8,-0.78,-0.08,0.13,-0.6,-0.63,-0.06,0.79,4.82,-0.45,15.25,-0.16,-0.43,0.03,,1632,1325,1238,1735,1814,1298,1274,1548,endOfFrame
1.48829E+12,37.10HZ ,185.52HZ ,-37,0,99,0,0,16,-6.83,-11.76,83.25,-0.75,-0.03,0.12,-0.65,-0.52,0.11,0.23,3.5,-1.69,15.53,-0.3,-0.13,-0.11,,1609,1308,1268,1744,1776,1320,1225,1615,endOfFrame
1.48829E+12,36.83HZ ,184.16HZ ,-11,-26,70,0,0,16,-9.9,-9.7,86.47,-0.73,0,0.12,-0.68,-0.12,-0.22,-0.32,2.8,-2.55,15.55,-0.01,-0.28,-0.15,,1638,1267,1315,1710,1793,1311,1227,1604,endOfFrame
1.48829E+12,36.87HZ ,184.36HZ ,0,-26,61,0,0,16,-8.48,-11.15,80.53,-0.75,0,0.12,-0.65,0.11,-0.26,-0.35,2.93,-2.55,15.53,-0.14,0.15,0.18,,1613,1244,1290,1784,1724,1336,1252,1624,endOfFrame
1.48829E+12,37.02HZ ,185.11HZ ,0,-34,44,0,0,17,-2.76,-16.23,74.78,-0.79,-0.06,0.13,-0.6,-0.19,-0.29,-0.58,4.57,-0.98,16.36,-0.2,0.03,-0.14,,1588,1303,1256,1783,1792,1274,1244,1626,endOfFrame
1.48829E+12,36.98HZ ,184.91HZ ,18,-29,41,0,0,17,4.93,-19.77,68.15,-0.81,-0.13,0.12,-0.56,0.03,-0.24,-0.4,5.67,1.2,16,-0.32,0.22,0.14,,1573,1340,1187,1830,1754,1261,1308,1613,endOfFrame
1.48829E+12,37.21HZ ,186.03HZ ,10,-29,45,0,0,16,15.01,-21.7,58.03,-0.84,-0.2,0.1,-0.5,-0.18,-0.17,-0.18,5.91,3.77,14.39,-0.45,-0.14,0.4,,1610,1413,1119,1787,1737,1275,1375,1548,endOfFrame
1.48829E+12,37.21HZ ,186.06HZ ,0,-34,49,0,0,17,23.53,-20.93,48.42,-0.85,-0.23,0.09,-0.46,-0.45,-0.23,-0.04,6.25,5.24,14.92,-0.53,0.02,0.41,,1601,1438,1079,1811,1725,1243,1393,1573,endOfFrame
1.48829E+12,37.11HZ ,185.54HZ ,-23,-24,84,0,0,17,28.34,-22.08,42.15,-0.87,-0.28,0.08,-0.4,-0.7,0,0.62,6.17,7.19,14.12,-0.45,0.12,0.44,,1596,1490,1062,1800,1692,1211,1452,1580,endOfFrame
1.48829E+12,37.20HZ ,186.02HZ ,-27,-11,88,0,0,17,26.26,-22.92,41.82,-0.87,-0.29,0.1,-0.38,-0.64,0.19,0.76,6.57,7.38,13.85,-0.14,0.12,0.35,,1588,1457,1098,1788,1710,1172,1490,1567,endOfFrame
1.48829E+12,37.22HZ ,186.12HZ ,-19,-7,84,0,0,17,21.87,-21.79,43.27,-0.88,-0.25,0.1,-0.39,-0.5,0.27,0.67,6.37,6.17,14.51,-0.12,0.22,0.3,,1581,1423,1121,1805,1716,1177,1455,1587,endOfFrame
1.48829E+12,37.14HZ ,185.70HZ ,7,-14,57,-1,0,17,24.23,-22.04,41.79,-0.88,-0.25,0.1,-0.39,-0.19,0.05,0.17,5.65,6.79,14.56,-0.24,0.08,0.29,,1608,1447,1097,1778,1712,1184,1445,1595,endOfFrame
1.48829E+12,37.14HZ ,185.72HZ ,26,-14,54,-1,0,17,31.31,-19.44,36.13,-0.89,-0.29,0.08,-0.35,-0.02,0.17,0.09,5.26,8.46,13.82,-0.36,0,0.36,,1623,1490,1059,1752,1686,1184,1490,1590,endOfFrame
1.48829E+12,36.94HZ ,184.72HZ ,31,-19,54,-1,0,17,38.91,-15.09,31.64,-0.89,-0.34,0.04,-0.3,0,0.16,0.33,3.87,10.53,12.81,-0.23,0.04,0.4,,1649,1522,1053,1706,1633,1155,1538,1609,endOfFrame
1.48829E+12,37.01HZ ,185.06HZ ,45,-20,48,-1,0,16,46.59,-12.05,29.82,-0.88,-0.4,0,-0.28,-0.07,0.07,0.32,2.63,11.59,10.77,-0.53,-0.11,0.49,,1661,1591,1026,1651,1577,1210,1550,1597,endOfFrame
1.48829E+12,37.13HZ ,185.67HZ ,41,-20,48,-1,0,15,54.72,-7.99,24.66,-0.86,-0.46,-0.04,-0.23,-0.13,0.14,0.4,1.3,12.4,8.42,-0.24,0.08,0.67,,1662,1583,1070,1615,1481,1213,1638,1591,endOfFrame
1.48829E+12,37.08HZ ,185.39HZ ,7,-20,52,0,0,14,56.12,-4.63,17.91,-0.87,-0.47,-0.04,-0.16,-0.83,-0.02,0.67,1.15,11.6,7.75,-0.25,0.07,0.41,,1633,1597,1112,1588,1505,1219,1612,1599,endOfFrame
1.48829E+12,36.97HZ ,184.84HZ ,-1,-13,77,0,0,14,51.2,-10.53,15.86,-0.88,-0.44,0.02,-0.16,-0.57,0.39,0.92,2.56,10.73,8.63,0.02,0.58,0.27,,1560,1546,1161,1664,1513,1166,1621,1635,endOfFrame
1.48829E+12,37.15HZ ,185.74HZ ,0,-30,84,-1,0,13,46.2,-16.96,16.87,-0.89,-0.42,0.06,-0.17,-0.09,0.31,1.22,2.33,9.71,8.39,-0.02,0.39,0.43,,1585,1527,1163,1655,1517,1209,1607,1602,endOfFrame
1.48829E+12,37.20HZ ,186.01HZ ,-1,-24,73,0,0,14,45.87,-18.15,19.38,-0.89,-0.4,0.08,-0.21,-0.39,0.24,0.83,4.38,9.46,9.35,-0.37,-0.07,0.42,,1595,1567,1098,1669,1607,1237,1552,1540,endOfFrame
1.48829E+12,37.20HZ ,185.99HZ ,3,-1,68,0,0,15,46.04,-18.75,22.44,-0.88,-0.41,0.07,-0.23,-0.64,0.66,0.55,4.74,10.38,9.73,-0.15,0.37,0.24,,1547,1560,1122,1701,1589,1166,1585,1594,endOfFrame
1.48829E+12,37.17HZ ,185.85HZ ,18,16,57,0,-1,16,44.04,-14.92,23.08,-0.89,-0.39,0.06,-0.24,-0.48,0.85,0.16,4.25,10.12,11.69,-0.45,0.2,0.41,,1603,1549,1056,1723,1605,1194,1530,1606,endOfFrame
1.48829E+12,36.91HZ ,184.53HZ ,58,36,25,0,-1,16,47.1,-5.48,21.45,-0.9,-0.4,-0.01,-0.2,0.22,0.4,-0.68,2.04,10.76,11.71,-0.19,-0.31,0.18,,1688,1555,1083,1605,1636,1164,1525,1609,endOfFrame
1.48829E+12,37.06HZ ,185.30HZ ,60,28,16,0,-1,16,54.87,8.76,16.24,-0.89,-0.43,-0.11,-0.12,0.07,0.15,-0.37,-1.8,12.14,10.34,-0.51,0.05,0.45,,1722,1582,1053,1573,1481,1218,1547,1694,endOfFrame
1.48829E+12,37.03HZ ,185.17HZ ,23,0,45,0,-1,15,56.7,18.09,10.85,-0.87,-0.46,-0.18,-0.01,-0.7,0.32,0.73,-4.64,11.44,8.61,-0.46,0.24,0.64,,1744,1554,1100,1533,1371,1271,1569,1723,endOfFrame
1.48829E+12,37.04HZ ,185.22HZ ,-16,-7,65,0,-1,15,50.05,14.45,8.3,-0.9,-0.42,-0.16,-0.01,-0.98,0.01,0.97,-4.2,10.63,9.79,-0.13,0.57,0.15,,1688,1519,1173,1550,1410,1192,1546,1787,endOfFrame
